id	label
X15226.1_w1800	Amy gene
X15226.1_w1850	Amy gene
X15226.1_w1900	Amy gene
X15226.1_w1950	Amy gene
X15226.1_w2000	Amy gene
X15226.1_w2050	Amy gene
X15226.1_w2100	Amy gene
X15226.1_w2150	Amy gene
X15226.1_w2200	Amy gene
X15226.1_w2250	Amy gene
X15226.1_w2300	Amy gene
X15226.1_w2350	Amy gene
X15226.1_w2375	Amy gene
X15693.1_w0	Barley m
X15693.1_w50	Barley m
X15693.1_w100	Barley m
X15693.1_w150	Barley m
X15693.1_w200	Barley m
X15693.1_w250	Barley m
X15693.1_w300	Barley m
X15693.1_w350	Barley m
X15693.1_w400	Barley m
X15693.1_w450	Barley m
X15693.1_w500	Barley m
X15693.1_w550	Barley m
X15693.1_w600	Barley m
X15693.1_w610	Barley m
X15691.1_w0	Barley m
X15691.1_w50	Barley m
X15691.1_w100	Barley m
X15691.1_w150	Barley m
X15691.1_w200	Barley m
X15691.1_w250	Barley m
X15691.1_w300	Barley m
X15691.1_w350	Barley m
X15691.1_w400	Barley m
X15691.1_w450	Barley m
X15691.1_w500	Barley m
X15691.1_w514	Barley m
X15692.1_w0	Barley m
X15692.1_w50	Barley m
X15692.1_w100	Barley m
X15692.1_w150	Barley m
X15692.1_w200	Barley m
X15692.1_w250	Barley m
X15692.1_w300	Barley m
X15692.1_w350	Barley m
X15692.1_w400	Barley m
X15692.1_w410	Barley m
X05587.1_w0	Barley m
X05587.1_w50	Barley m
X05587.1_w100	Barley m
X05587.1_w150	Barley m
X05587.1_w200	Barley m
X05587.1_w250	Barley m
X05587.1_w300	Barley m
X05587.1_w350	Barley m
X05587.1_w400	Barley m
X05587.1_w408	Barley m
X05588.1_w0	Barley m
X05588.1_w50	Barley m
X05588.1_w100	Barley m
X05588.1_w150	Barley m
X05588.1_w200	Barley m
X05588.1_w203	Barley m
X05589.1_w0	Barley m
X05589.1_w50	Barley m
X05589.1_w100	Barley m
X05589.1_w150	Barley m
X05589.1_w200	Barley m
X05589.1_w250	Barley m
X05589.1_w294	Barley m
X05590.1_w0	Barley m
X05590.1_w50	Barley m
X05590.1_w100	Barley m
X05590.1_w150	Barley m
X05590.1_w200	Barley m
X05590.1_w241	Barley m
X55684.1_w0	Tomato extensin
X55684.1_w50	Tomato extensin
X55684.1_w100	Tomato extensin
X55684.1_w150	Tomato extensin
X55684.1_w200	Tomato extensin
X55684.1_w250	Tomato extensin
X55684.1_w300	Tomato extensin
X55684.1_w350	Tomato extensin
X55684.1_w400	Tomato extensin
X55684.1_w450	Tomato extensin
X55684.1_w500	Tomato extensin
X55684.1_w550	Tomato extensin
X55684.1_w600	Tomato extensin
X55684.1_w650	Tomato extensin
X55684.1_w690	Tomato extensin
X55681.1_w0	Tomato extensin
X55681.1_w50	Tomato extensin
X55681.1_w100	Tomato extensin
X55681.1_w150	Tomato extensin
X55681.1_w200	Tomato extensin
X55681.1_w209	Tomato extensin
X55690.1_w0	Tomato m
X55690.1_w50	Tomato m
X55690.1_w100	Tomato m
X55690.1_w135	Tomato m
X55691.1_w0	Tomato m
X55691.1_w50	Tomato m
X55691.1_w100	Tomato m
X55691.1_w150	Tomato m
X55691.1_w200	Tomato m
X55691.1_w250	Tomato m
X55691.1_w300	Tomato m
X55691.1_w350	Tomato m
X55691.1_w369	Tomato m
X55692.1_w0	Tomato extensin
X55692.1_w50	Tomato extensin
X55692.1_w100	Tomato extensin
X55692.1_w150	Tomato extensin
X55692.1_w200	Tomato extensin
X55692.1_w250	Tomato extensin
X55692.1_w300	Tomato extensin
X55692.1_w350	Tomato extensin
X55692.1_w369	Tomato extensin
X55694.1_w0	Tomato extensin
X55694.1_w50	Tomato extensin
X55694.1_w100	Tomato extensin
X55694.1_w150	Tomato extensin
X55694.1_w152	Tomato extensin
X55696.1_w0	Tomato m
X55696.1_w50	Tomato m
X55696.1_w100	Tomato m
X55696.1_w150	Tomato m
X55696.1_w154	Tomato m
X55682.1_w0	Tomato extensin
X55682.1_w50	Tomato extensin
X55682.1_w100	Tomato extensin
X55682.1_w107	Tomato extensin
X55686.1_w0	Tomato extensin
X55686.1_w50	Tomato extensin
X55686.1_w59	Tomato extensin
X55688.1_w0	Tomato m
X55688.1_w50	Tomato m
X55688.1_w100	Tomato m
X55688.1_w150	Tomato m
X55688.1_w200	Tomato m
X55688.1_w250	Tomato m
X55688.1_w300	Tomato m
X55688.1_w350	Tomato m
X55688.1_w400	Tomato m
X55688.1_w443	Tomato m
X55689.1_w0	Tomato m
X55689.1_w50	Tomato m
X55689.1_w100	Tomato m
X55689.1_w150	Tomato m
X55689.1_w200	Tomato m
X55689.1_w250	Tomato m
X55689.1_w300	Tomato m
X55689.1_w336	Tomato m
NM_001247109.1_w0	Solanum lycopersicum
NM_001247109.1_w50	Solanum lycopersicum
NM_001247109.1_w100	Solanum lycopersicum
NM_001247109.1_w150	Solanum lycopersicum
NM_001247109.1_w200	Solanum lycopersicum
NM_001247109.1_w250	Solanum lycopersicum
NM_001247109.1_w300	Solanum lycopersicum
NM_001247109.1_w350	Solanum lycopersicum
NM_001247109.1_w400	Solanum lycopersicum
NM_001247109.1_w450	Solanum lycopersicum
NM_001247109.1_w496	Solanum lycopersicum
X00137.1_w0	Lemna gibba
X00137.1_w50	Lemna gibba
X00137.1_w100	Lemna gibba
X00137.1_w150	Lemna gibba
X00137.1_w200	Lemna gibba
X00137.1_w250	Lemna gibba
X00137.1_w300	Lemna gibba
X00137.1_w350	Lemna gibba
X00137.1_w400	Lemna gibba
X00137.1_w450	Lemna gibba
X00137.1_w500	Lemna gibba
X00137.1_w526	Lemna gibba
X59930.1_w0	M.falcata mRNA
X59930.1_w50	M.falcata mRNA
X59930.1_w100	M.falcata mRNA
X59930.1_w150	M.falcata mRNA
X59930.1_w200	M.falcata mRNA
X59930.1_w250	M.falcata mRNA
X59930.1_w300	M.falcata mRNA
X59930.1_w350	M.falcata mRNA
X59930.1_w400	M.falcata mRNA
X59930.1_w429	M.falcata mRNA
X65494.1_w0	Malus (unidentified
X65494.1_w50	Malus (unidentified
X65494.1_w100	Malus (unidentified
X65494.1_w150	Malus (unidentified
X65494.1_w200	Malus (unidentified
X65494.1_w250	Malus (unidentified
X65494.1_w300	Malus (unidentified
X65494.1_w350	Malus (unidentified
X65494.1_w400	Malus (unidentified
X65494.1_w450	Malus (unidentified
X65494.1_w500	Malus (unidentified
X65494.1_w550	Malus (unidentified
X65494.1_w600	Malus (unidentified
X65494.1_w603	Malus (unidentified
X13288.1_w0	M.sativa mRNA
X13288.1_w50	M.sativa mRNA
X13288.1_w100	M.sativa mRNA
X13288.1_w150	M.sativa mRNA
X13288.1_w200	M.sativa mRNA
X13288.1_w250	M.sativa mRNA
X13288.1_w300	M.sativa mRNA
X13288.1_w350	M.sativa mRNA
X13288.1_w400	M.sativa mRNA
X13288.1_w450	M.sativa mRNA
X13288.1_w500	M.sativa mRNA
X13288.1_w550	M.sativa mRNA
X13288.1_w559	M.sativa mRNA
X13289.1_w0	Medicago sativa
X13289.1_w50	Medicago sativa
X13289.1_w100	Medicago sativa
X13289.1_w150	Medicago sativa
X13289.1_w200	Medicago sativa
X13289.1_w250	Medicago sativa
X13289.1_w300	Medicago sativa
X13289.1_w350	Medicago sativa
X13289.1_w400	Medicago sativa
X13289.1_w450	Medicago sativa
X13289.1_w500	Medicago sativa
X13289.1_w550	Medicago sativa
X13289.1_w600	Medicago sativa
X13289.1_w650	Medicago sativa
X13289.1_w700	Medicago sativa
X13289.1_w711	Medicago sativa
X58501.1_w0	N.rustica cytoplasmic
X58501.1_w50	N.rustica cytoplasmic
X58501.1_w100	N.rustica cytoplasmic
X58501.1_w150	N.rustica cytoplasmic
X58501.1_w160	N.rustica cytoplasmic
X58510.1_w0	N.rustica cytoplasmic
X58510.1_w50	N.rustica cytoplasmic
X58510.1_w100	N.rustica cytoplasmic
X58510.1_w150	N.rustica cytoplasmic
X58510.1_w200	N.rustica cytoplasmic
X58510.1_w241	N.rustica cytoplasmic
X58511.1_w0	N.rustica cytoplasmic
X58511.1_w50	N.rustica cytoplasmic
X58511.1_w100	N.rustica cytoplasmic
X58511.1_w150	N.rustica cytoplasmic
X58511.1_w200	N.rustica cytoplasmic
X58511.1_w208	N.rustica cytoplasmic
X58512.1_w0	N.rustica cytoplasmic
X58512.1_w50	N.rustica cytoplasmic
X58512.1_w100	N.rustica cytoplasmic
X58512.1_w150	N.rustica cytoplasmic
X58512.1_w154	N.rustica cytoplasmic
X58513.1_w0	N.rustica cytoplasmic
X58513.1_w50	N.rustica cytoplasmic
X58513.1_w100	N.rustica cytoplasmic
X58513.1_w150	N.rustica cytoplasmic
X58513.1_w200	N.rustica cytoplasmic
X58513.1_w202	N.rustica cytoplasmic
X58502.1_w0	N.rustica cytoplasmic
X58502.1_w50	N.rustica cytoplasmic
X58502.1_w100	N.rustica cytoplasmic
X58502.1_w136	N.rustica cytoplasmic
X58503.1_w0	N.rustica cytoplasmic
X58503.1_w50	N.rustica cytoplasmic
X58503.1_w100	N.rustica cytoplasmic
X58503.1_w150	N.rustica cytoplasmic
X58503.1_w195	N.rustica cytoplasmic
X58504.1_w0	N.rustica cytoplasmic
X58504.1_w50	N.rustica cytoplasmic
X58504.1_w100	N.rustica cytoplasmic
X58504.1_w150	N.rustica cytoplasmic
X58504.1_w200	N.rustica cytoplasmic
X58504.1_w238	N.rustica cytoplasmic
X58505.1_w0	N.rustica cytoplasmic
X58505.1_w50	N.rustica cytoplasmic
X58505.1_w100	N.rustica cytoplasmic
X58505.1_w150	N.rustica cytoplasmic
X58505.1_w162	N.rustica cytoplasmic
X58506.1_w0	N.rustica cytoplasmic
X58506.1_w50	N.rustica cytoplasmic
X58506.1_w100	N.rustica cytoplasmic
X58506.1_w143	N.rustica cytoplasmic
X58507.1_w0	N.rustica cytoplasmic
X58507.1_w50	N.rustica cytoplasmic
X58507.1_w100	N.rustica cytoplasmic
X58507.1_w109	N.rustica cytoplasmic
X58508.1_w0	N.rustica cytoplasmic
X58508.1_w50	N.rustica cytoplasmic
X58508.1_w100	N.rustica cytoplasmic
X58508.1_w150	N.rustica cytoplasmic
X58508.1_w185	N.rustica cytoplasmic
X58509.1_w0	N.rustica cytoplasmic
X58509.1_w50	N.rustica cytoplasmic
X58509.1_w100	N.rustica cytoplasmic
X58509.1_w150	N.rustica cytoplasmic
X58509.1_w169	N.rustica cytoplasmic
X53856.1_w0	O. sativa
X53856.1_w50	O. sativa
X53856.1_w100	O. sativa
X53856.1_w150	O. sativa
X53856.1_w200	O. sativa
X53856.1_w250	O. sativa
X53856.1_w300	O. sativa
X53856.1_w350	O. sativa
X53856.1_w359	O. sativa
X53857.1_w0	O. sativa
X53857.1_w50	O. sativa
X53857.1_w100	O. sativa
X53857.1_w150	O. sativa
X53857.1_w200	O. sativa
X53857.1_w250	O. sativa
X53857.1_w300	O. sativa
X53857.1_w346	O. sativa
X07928.1_w0	Petunia hybrida
X07928.1_w50	Petunia hybrida
X07928.1_w100	Petunia hybrida
X07928.1_w150	Petunia hybrida
X07928.1_w200	Petunia hybrida
X07928.1_w213	Petunia hybrida
X07929.1_w0	Petunia hybrida
X07929.1_w50	Petunia hybrida
X07929.1_w100	Petunia hybrida
X07929.1_w150	Petunia hybrida
X07929.1_w200	Petunia hybrida
X07929.1_w211	Petunia hybrida
X07930.1_w0	Petunia hybrida
X07930.1_w50	Petunia hybrida
X07930.1_w100	Petunia hybrida
X07930.1_w150	Petunia hybrida
X07930.1_w200	Petunia hybrida
X07930.1_w211	Petunia hybrida
X65154.1_w0	P.sativum GA
X65154.1_w50	P.sativum GA
X65154.1_w100	P.sativum GA
X65154.1_w150	P.sativum GA
X65154.1_w200	P.sativum GA
X65154.1_w250	P.sativum GA
X65154.1_w300	P.sativum GA
X65154.1_w325	P.sativum GA
X67423.1_w0	Pisum sativum
X67423.1_w50	Pisum sativum
X67423.1_w100	Pisum sativum
X67423.1_w150	Pisum sativum
X67423.1_w200	Pisum sativum
X67423.1_w250	Pisum sativum
X67423.1_w300	Pisum sativum
X67423.1_w350	Pisum sativum
X67423.1_w400	Pisum sativum
X67423.1_w450	Pisum sativum
X67423.1_w500	Pisum sativum
X67423.1_w550	Pisum sativum
X67423.1_w600	Pisum sativum
X67423.1_w650	Pisum sativum
X67423.1_w700	Pisum sativum
X67423.1_w750	Pisum sativum
X67423.1_w800	Pisum sativum
X67423.1_w850	Pisum sativum
X67423.1_w900	Pisum sativum
X67423.1_w950	Pisum sativum
X67423.1_w1000	Pisum sativum
X67423.1_w1050	Pisum sativum
X67423.1_w1100	Pisum sativum
X67423.1_w1150	Pisum sativum
X67423.1_w1200	Pisum sativum
X67423.1_w1250	Pisum sativum
X67423.1_w1300	Pisum sativum
X67423.1_w1350	Pisum sativum
X67423.1_w1400	Pisum sativum
X67423.1_w1450	Pisum sativum
X67423.1_w1500	Pisum sativum
X67423.1_w1550	Pisum sativum
X67423.1_w1600	Pisum sativum
X67423.1_w1650	Pisum sativum
X67423.1_w1700	Pisum sativum
X67423.1_w1750	Pisum sativum
X67423.1_w1800	Pisum sativum
X67423.1_w1850	Pisum sativum
X67423.1_w1900	Pisum sativum
X67423.1_w1950	Pisum sativum
X67423.1_w2000	Pisum sativum
X67423.1_w2050	Pisum sativum
X67423.1_w2100	Pisum sativum
X67423.1_w2150	Pisum sativum
X67423.1_w2200	Pisum sativum
X67423.1_w2250	Pisum sativum
X67423.1_w2300	Pisum sativum
X67423.1_w2350	Pisum sativum
X67423.1_w2400	Pisum sativum
X67423.1_w2450	Pisum sativum
X67423.1_w2500	Pisum sativum
X67423.1_w2550	Pisum sativum
X67423.1_w2600	Pisum sativum
X67423.1_w2650	Pisum sativum
X67423.1_w2700	Pisum sativum
X67423.1_w2750	Pisum sativum
X67423.1_w2800	Pisum sativum
X67423.1_w2850	Pisum sativum
X67423.1_w2900	Pisum sativum
X67423.1_w2950	Pisum sativum
X67423.1_w3000	Pisum sativum
X67423.1_w3050	Pisum sativum
X67423.1_w3100	Pisum sativum
X67423.1_w3135	Pisum sativum
X15926.1_full	Pea U1
X15927.1_full	Pea U1
X15928.1_full	Pea U1
X15929.1_full	Pea U2
XR_007794230.1_full	Pisum sativum
X15931.1_full	Pea U4
X15932.1_full	Pea U4
X15933.1_full	Pea U4
X15934.1_full	Pea U5
X15935.1_full	Pea U5
X60000.1_w0	P.vulgaris rbcS
X60000.1_w50	P.vulgaris rbcS
X60000.1_w100	P.vulgaris rbcS
X60000.1_w150	P.vulgaris rbcS
X60000.1_w200	P.vulgaris rbcS
X60000.1_w250	P.vulgaris rbcS
X60000.1_w300	P.vulgaris rbcS
X60000.1_w350	P.vulgaris rbcS
X60000.1_w400	P.vulgaris rbcS
X60000.1_w450	P.vulgaris rbcS
X60000.1_w500	P.vulgaris rbcS
X60000.1_w550	P.vulgaris rbcS
X60000.1_w599	P.vulgaris rbcS
X59999.1_w0	P.vulgaris rbcS
X59999.1_w50	P.vulgaris rbcS
X59999.1_w100	P.vulgaris rbcS
X59999.1_w150	P.vulgaris rbcS
X59999.1_w200	P.vulgaris rbcS
X59999.1_w250	P.vulgaris rbcS
X59999.1_w300	P.vulgaris rbcS
X59999.1_w341	P.vulgaris rbcS
X63736.1_w0	S.brevidens repetitive
X63736.1_w50	S.brevidens repetitive
X63736.1_w72	S.brevidens repetitive
X63737.1_full	S.brevidens repetitive
X69133.1_w0	S.officinalis (clone
X69133.1_w50	S.officinalis (clone
X69133.1_w100	S.officinalis (clone
X69133.1_w150	S.officinalis (clone
X69133.1_w200	S.officinalis (clone
X69133.1_w250	S.officinalis (clone
X69133.1_w300	S.officinalis (clone
X69133.1_w350	S.officinalis (clone
X69133.1_w400	S.officinalis (clone
X69133.1_w450	S.officinalis (clone
X69133.1_w500	S.officinalis (clone
X69133.1_w544	S.officinalis (clone
X51463.1_w0	Spinach m
X51463.1_w50	Spinach m
X51463.1_w100	Spinach m
X51463.1_w150	Spinach m
X51463.1_w200	Spinach m
X51463.1_w250	Spinach m
X51463.1_w300	Spinach m
X51463.1_w350	Spinach m
X51463.1_w400	Spinach m
X51463.1_w450	Spinach m
X51463.1_w500	Spinach m
X51463.1_w550	Spinach m
X51463.1_w600	Spinach m
X51463.1_w643	Spinach m
X63738.1_w0	S.tuberosum repetitive
X63738.1_w50	S.tuberosum repetitive
X63738.1_w100	S.tuberosum repetitive
X63738.1_w150	S.tuberosum repetitive
X63738.1_w200	S.tuberosum repetitive
X63738.1_w250	S.tuberosum repetitive
X63738.1_w300	S.tuberosum repetitive
X63738.1_w350	S.tuberosum repetitive
X63738.1_w400	S.tuberosum repetitive
X63738.1_w450	S.tuberosum repetitive
X63738.1_w500	S.tuberosum repetitive
X63738.1_w550	S.tuberosum repetitive
X63738.1_w595	S.tuberosum repetitive
X63739.1_full	S.tuberosum repetitive
X60396.1_w0	S.tuberosum promoter
X60396.1_w50	S.tuberosum promoter
X60396.1_w100	S.tuberosum promoter
X60396.1_w150	S.tuberosum promoter
X60396.1_w200	S.tuberosum promoter
X60396.1_w250	S.tuberosum promoter
X60396.1_w300	S.tuberosum promoter
X60396.1_w350	S.tuberosum promoter
X60396.1_w400	S.tuberosum promoter
X60396.1_w450	S.tuberosum promoter
X60396.1_w500	S.tuberosum promoter
X60396.1_w550	S.tuberosum promoter
X60396.1_w600	S.tuberosum promoter
X60396.1_w650	S.tuberosum promoter
X60396.1_w700	S.tuberosum promoter
X60396.1_w750	S.tuberosum promoter
X60396.1_w800	S.tuberosum promoter
X60396.1_w850	S.tuberosum promoter
X60396.1_w900	S.tuberosum promoter
X60396.1_w950	S.tuberosum promoter
X60396.1_w1000	S.tuberosum promoter
X60396.1_w1050	S.tuberosum promoter
X60396.1_w1100	S.tuberosum promoter
X60396.1_w1150	S.tuberosum promoter
X60396.1_w1157	S.tuberosum promoter
X60398.1_w0	S.tuberosum promoter
X60398.1_w50	S.tuberosum promoter
X60398.1_w100	S.tuberosum promoter
X60398.1_w150	S.tuberosum promoter
X60398.1_w200	S.tuberosum promoter
X60398.1_w250	S.tuberosum promoter
X60398.1_w300	S.tuberosum promoter
X60398.1_w350	S.tuberosum promoter
X60398.1_w400	S.tuberosum promoter
X60398.1_w450	S.tuberosum promoter
X60398.1_w500	S.tuberosum promoter
X60398.1_w550	S.tuberosum promoter
X60398.1_w600	S.tuberosum promoter
X60398.1_w650	S.tuberosum promoter
X60398.1_w700	S.tuberosum promoter
X60398.1_w750	S.tuberosum promoter
X60398.1_w800	S.tuberosum promoter
X60398.1_w850	S.tuberosum promoter
X60398.1_w900	S.tuberosum promoter
X60398.1_w930	S.tuberosum promoter
X60399.1_w0	S.tuberosum promoter
X60399.1_w50	S.tuberosum promoter
X60399.1_w100	S.tuberosum promoter
X60399.1_w150	S.tuberosum promoter
X60399.1_w200	S.tuberosum promoter
X60399.1_w250	S.tuberosum promoter
X60399.1_w300	S.tuberosum promoter
X60399.1_w350	S.tuberosum promoter
X60399.1_w400	S.tuberosum promoter
X60399.1_w450	S.tuberosum promoter
X60399.1_w500	S.tuberosum promoter
X60399.1_w550	S.tuberosum promoter
X60399.1_w600	S.tuberosum promoter
X60399.1_w650	S.tuberosum promoter
X60399.1_w700	S.tuberosum promoter
X60399.1_w750	S.tuberosum promoter
X60399.1_w800	S.tuberosum promoter
X60399.1_w850	S.tuberosum promoter
X60399.1_w900	S.tuberosum promoter
X60399.1_w950	S.tuberosum promoter
X60399.1_w1000	S.tuberosum promoter
X60399.1_w1050	S.tuberosum promoter
X60399.1_w1100	S.tuberosum promoter
X60399.1_w1141	S.tuberosum promoter
X60397.1_w0	S.tuberosum promoter
X60397.1_w50	S.tuberosum promoter
X60397.1_w100	S.tuberosum promoter
X60397.1_w150	S.tuberosum promoter
X60397.1_w200	S.tuberosum promoter
X60397.1_w250	S.tuberosum promoter
X60397.1_w300	S.tuberosum promoter
X60397.1_w350	S.tuberosum promoter
X60397.1_w400	S.tuberosum promoter
X60397.1_w450	S.tuberosum promoter
X60397.1_w500	S.tuberosum promoter
X60397.1_w550	S.tuberosum promoter
X60397.1_w600	S.tuberosum promoter
X60397.1_w650	S.tuberosum promoter
X60397.1_w700	S.tuberosum promoter
X60397.1_w750	S.tuberosum promoter
X60397.1_w800	S.tuberosum promoter
X60397.1_w850	S.tuberosum promoter
X60397.1_w900	S.tuberosum promoter
X60397.1_w950	S.tuberosum promoter
X60397.1_w1000	S.tuberosum promoter
X60397.1_w1050	S.tuberosum promoter
X60397.1_w1100	S.tuberosum promoter
X60397.1_w1150	S.tuberosum promoter
X60397.1_w1200	S.tuberosum promoter
X60397.1_w1250	S.tuberosum promoter
X60397.1_w1300	S.tuberosum promoter
X60397.1_w1350	S.tuberosum promoter
X60397.1_w1361	S.tuberosum promoter
X52416.1_w0	S.tuberosum waxy
X52416.1_w50	S.tuberosum waxy
X52416.1_w100	S.tuberosum waxy
X52416.1_w150	S.tuberosum waxy
X52416.1_w200	S.tuberosum waxy
X52416.1_w250	S.tuberosum waxy
X52416.1_w300	S.tuberosum waxy
X52416.1_w350	S.tuberosum waxy
X52416.1_w400	S.tuberosum waxy
X52416.1_w450	S.tuberosum waxy
X52416.1_w500	S.tuberosum waxy
X52416.1_w550	S.tuberosum waxy
X52416.1_w600	S.tuberosum waxy
X52416.1_w650	S.tuberosum waxy
X52416.1_w700	S.tuberosum waxy
X52416.1_w750	S.tuberosum waxy
X52416.1_w800	S.tuberosum waxy
X52416.1_w850	S.tuberosum waxy
X52416.1_w900	S.tuberosum waxy
X52416.1_w950	S.tuberosum waxy
X52416.1_w953	S.tuberosum waxy
X52417.1_w0	S.tuberosum waxy
X52417.1_w50	S.tuberosum waxy
X52417.1_w100	S.tuberosum waxy
X52417.1_w150	S.tuberosum waxy
X52417.1_w200	S.tuberosum waxy
X52417.1_w250	S.tuberosum waxy
X52417.1_w300	S.tuberosum waxy
X52417.1_w350	S.tuberosum waxy
X52417.1_w400	S.tuberosum waxy
X52417.1_w450	S.tuberosum waxy
X52417.1_w500	S.tuberosum waxy
X52417.1_w550	S.tuberosum waxy
X52417.1_w600	S.tuberosum waxy
X52417.1_w650	S.tuberosum waxy
X52417.1_w700	S.tuberosum waxy
X52417.1_w750	S.tuberosum waxy
X52417.1_w800	S.tuberosum waxy
X52417.1_w850	S.tuberosum waxy
X52417.1_w900	S.tuberosum waxy
X52417.1_w950	S.tuberosum waxy
X52417.1_w1000	S.tuberosum waxy
X52417.1_w1050	S.tuberosum waxy
X52417.1_w1085	S.tuberosum waxy
Z11419.1_w0	Triticum aestivum
Z11419.1_w50	Triticum aestivum
Z11419.1_w100	Triticum aestivum
Z11419.1_w150	Triticum aestivum
Z11419.1_w166	Triticum aestivum
X54517.1_w0	Wheat alpha
X54517.1_w50	Wheat alpha
X54517.1_w100	Wheat alpha
X54517.1_w150	Wheat alpha
X54517.1_w200	Wheat alpha
X54517.1_w250	Wheat alpha
X54517.1_w300	Wheat alpha
X54517.1_w350	Wheat alpha
X54517.1_w400	Wheat alpha
X54517.1_w450	Wheat alpha
X54517.1_w500	Wheat alpha
X54517.1_w550	Wheat alpha
X54517.1_w600	Wheat alpha
X54517.1_w650	Wheat alpha
X54517.1_w700	Wheat alpha
X54517.1_w750	Wheat alpha
X54517.1_w800	Wheat alpha
X54517.1_w850	Wheat alpha
X54517.1_w900	Wheat alpha
X54517.1_w950	Wheat alpha
X54517.1_w1000	Wheat alpha
X54517.1_w1050	Wheat alpha
X54517.1_w1100	Wheat alpha
X54517.1_w1150	Wheat alpha
X54517.1_w1200	Wheat alpha
X54517.1_w1250	Wheat alpha
X54517.1_w1300	Wheat alpha
X54517.1_w1350	Wheat alpha
X54517.1_w1400	Wheat alpha
X54517.1_w1450	Wheat alpha
X54517.1_w1500	Wheat alpha
X54517.1_w1550	Wheat alpha
X54517.1_w1600	Wheat alpha
X54517.1_w1650	Wheat alpha
X54517.1_w1700	Wheat alpha
X54517.1_w1750	Wheat alpha
X54517.1_w1800	Wheat alpha
X54517.1_w1850	Wheat alpha
X54517.1_w1900	Wheat alpha
X54517.1_w1950	Wheat alpha
X54517.1_w2000	Wheat alpha
X54517.1_w2050	Wheat alpha
X54517.1_w2100	Wheat alpha
X54517.1_w2150	Wheat alpha
X54517.1_w2200	Wheat alpha
X54517.1_w2250	Wheat alpha
X54517.1_w2300	Wheat alpha
X54517.1_w2350	Wheat alpha
X54517.1_w2400	Wheat alpha
X54517.1_w2450	Wheat alpha
X54517.1_w2500	Wheat alpha
X54517.1_w2550	Wheat alpha
X54517.1_w2600	Wheat alpha
X54517.1_w2650	Wheat alpha
X54517.1_w2700	Wheat alpha
X54517.1_w2750	Wheat alpha
X54517.1_w2800	Wheat alpha
X54517.1_w2850	Wheat alpha
X54517.1_w2900	Wheat alpha
X54517.1_w2950	Wheat alpha
X54517.1_w3000	Wheat alpha
X54517.1_w3050	Wheat alpha
X54517.1_w3100	Wheat alpha
X54517.1_w3150	Wheat alpha
X54517.1_w3200	Wheat alpha
X54517.1_w3250	Wheat alpha
X54517.1_w3300	Wheat alpha
X54517.1_w3331	Wheat alpha
X54689.1_w0	Wheat alpha
X54689.1_w50	Wheat alpha
X54689.1_w100	Wheat alpha
X54689.1_w150	Wheat alpha
X54689.1_w200	Wheat alpha
X54689.1_w250	Wheat alpha
X54689.1_w300	Wheat alpha
X54689.1_w350	Wheat alpha
X54689.1_w400	Wheat alpha
X54689.1_w450	Wheat alpha
X54689.1_w500	Wheat alpha
X54689.1_w550	Wheat alpha
X54689.1_w600	Wheat alpha
X54689.1_w650	Wheat alpha
X54689.1_w700	Wheat alpha
X54689.1_w750	Wheat alpha
X54689.1_w800	Wheat alpha
X54689.1_w850	Wheat alpha
X54689.1_w900	Wheat alpha
X54689.1_w950	Wheat alpha
X54689.1_w1000	Wheat alpha
X54689.1_w1050	Wheat alpha
X54689.1_w1100	Wheat alpha
X54689.1_w1150	Wheat alpha
X54689.1_w1200	Wheat alpha
X54689.1_w1250	Wheat alpha
X54689.1_w1300	Wheat alpha
X54689.1_w1350	Wheat alpha
X54689.1_w1400	Wheat alpha
X54689.1_w1450	Wheat alpha
X54689.1_w1500	Wheat alpha
X54689.1_w1550	Wheat alpha
X54689.1_w1600	Wheat alpha
X54689.1_w1650	Wheat alpha
X54689.1_w1700	Wheat alpha
X54689.1_w1750	Wheat alpha
X54689.1_w1800	Wheat alpha
X54689.1_w1850	Wheat alpha
X54689.1_w1900	Wheat alpha
X54689.1_w1950	Wheat alpha
X54689.1_w2000	Wheat alpha
X54689.1_w2050	Wheat alpha
X54689.1_w2100	Wheat alpha
X54689.1_w2150	Wheat alpha
X54689.1_w2200	Wheat alpha
X54689.1_w2250	Wheat alpha
X54689.1_w2300	Wheat alpha
X54689.1_w2350	Wheat alpha
X54689.1_w2400	Wheat alpha
X54689.1_w2450	Wheat alpha
X54689.1_w2500	Wheat alpha
X54689.1_w2550	Wheat alpha
X54689.1_w2600	Wheat alpha
X54689.1_w2650	Wheat alpha
X54689.1_w2700	Wheat alpha
X54689.1_w2750	Wheat alpha
X54689.1_w2800	Wheat alpha
X54689.1_w2850	Wheat alpha
X54689.1_w2900	Wheat alpha
X54689.1_w2950	Wheat alpha
X54689.1_w3000	Wheat alpha
X54689.1_w3050	Wheat alpha
X54689.1_w3100	Wheat alpha
X54689.1_w3150	Wheat alpha
X54689.1_w3200	Wheat alpha
X54689.1_w3250	Wheat alpha
X54689.1_w3300	Wheat alpha
X54689.1_w3316	Wheat alpha
X54688.1_w0	Wheat alpha
X54688.1_w50	Wheat alpha
X54688.1_w100	Wheat alpha
X54688.1_w150	Wheat alpha
X54688.1_w200	Wheat alpha
X54688.1_w250	Wheat alpha
X54688.1_w300	Wheat alpha
X54688.1_w350	Wheat alpha
